tissue	anchor	offset_nt	psites	n_tx	psites_norm
VSMC	start	-50	68914	60411	154.713952
VSMC	start	-49	85055	60609	158.589098
VSMC	start	-48	121352	60855	178.912493
VSMC	start	-47	69925	61042	158.819880
VSMC	start	-46	87725	61219	154.477075
VSMC	start	-45	121394	61408	176.679823
VSMC	start	-44	93681	61615	174.799908
VSMC	start	-43	76769	61807	156.378843
VSMC	start	-42	102623	62046	157.497714
VSMC	start	-41	104142	62268	161.329316
VSMC	start	-40	87088	62524	144.383223
VSMC	start	-39	98483	62741	163.468851
VSMC	start	-38	66220	62960	158.152789
VSMC	start	-37	110685	63199	140.595907
VSMC	start	-36	132007	63456	175.687794
VSMC	start	-35	83551	63701	158.157551
VSMC	start	-34	108901	63909	156.360167
VSMC	start	-33	120894	64160	150.261434
VSMC	start	-32	75022	64386	157.114337
VSMC	start	-31	77442	64652	136.988099
VSMC	start	-30	138739	64947	165.391850
VSMC	start	-29	80432	65224	126.511162
VSMC	start	-28	124959	65468	162.082509
VSMC	start	-27	147286	65731	169.678248
VSMC	start	-26	78571	66047	149.411778
VSMC	start	-25	125509	66294	164.232305
VSMC	start	-24	192911	66565	167.051999
VSMC	start	-23	101929	66820	139.054690
VSMC	start	-22	90653	67079	156.892302
VSMC	start	-21	113232	67368	159.941963
VSMC	start	-20	86574	67610	145.489200
VSMC	start	-19	79979	67832	131.715214
VSMC	start	-18	137377	68020	154.638489
VSMC	start	-17	162550	68233	170.011708
VSMC	start	-16	113411	68458	149.231744
VSMC	start	-15	131557	68683	167.041788
VSMC	start	-14	116823	68866	180.544754
VSMC	start	-13	126049	69077	161.882514
VSMC	start	-12	155928	69263	192.256574
VSMC	start	-11	110749	69448	185.635499
VSMC	start	-10	89613	69590	135.402628
VSMC	start	-9	154547	69764	142.079378
VSMC	start	-8	77059	69882	121.820834
VSMC	start	-7	58994	69986	98.380716
VSMC	start	-6	84817	70096	108.336120
VSMC	start	-5	87797	70186	146.253816
VSMC	start	-4	56746	70278	96.621885
VSMC	start	-3	122372	70332	120.278330
VSMC	start	-2	154694	70374	239.309075
VSMC	start	-1	374718	70414	351.508990
VSMC	start	0	6589983	71116	3553.275125
VSMC	start	1	442234	71116	328.473755
VSMC	start	2	264373	71116	220.186603
VSMC	start	3	2602047	71115	1716.264767
VSMC	start	4	183585	71115	177.277179
VSMC	start	5	99230	71115	142.216463
VSMC	start	6	965291	71112	760.846911
VSMC	start	7	112242	71111	148.473837
VSMC	start	8	123646	71109	166.163425
VSMC	start	9	1463790	71108	1198.409041
VSMC	start	10	109165	71103	140.228356
VSMC	start	11	110170	71100	150.342362
VSMC	start	12	1781282	71098	995.647615
VSMC	start	13	127757	71097	140.248609
VSMC	start	14	112722	71094	125.770224
VSMC	start	15	1098275	71090	815.814508
VSMC	start	16	147772	71085	134.248583
VSMC	start	17	116023	71085	112.948321
VSMC	start	18	894996	71083	723.916819
VSMC	start	19	126522	71081	127.890958
VSMC	start	20	104870	71078	110.563502
VSMC	start	21	970404	71077	671.963326
VSMC	start	22	127000	71076	122.944617
VSMC	start	23	127680	71074	132.982632
VSMC	start	24	938254	71073	671.500538
VSMC	start	25	145018	71072	132.847974
VSMC	start	26	122667	71070	110.397828
VSMC	start	27	893440	71065	593.715070
VSMC	start	28	136023	71063	119.545674
VSMC	start	29	119277	71061	102.985832
VSMC	start	30	933614	71058	645.719885
VSMC	start	31	119226	71054	120.080592
VSMC	start	32	113324	71052	103.279166
VSMC	start	33	1135193	71050	629.438833
VSMC	start	34	169751	71049	129.193264
VSMC	start	35	104653	71046	101.976851
VSMC	start	36	918572	71045	633.200122
VSMC	start	37	133257	71045	128.400072
VSMC	start	38	110416	71042	100.753614
VSMC	start	39	917355	71039	641.409960
VSMC	start	40	123329	71035	129.315588
VSMC	start	41	123038	71031	100.654577
VSMC	start	42	855304	71026	618.113559
VSMC	start	43	114988	71024	117.822096
VSMC	start	44	90944	71021	97.534406
VSMC	start	45	1124696	71018	645.260476
VSMC	start	46	109809	71014	130.065482
VSMC	start	47	98824	71013	137.744997
VSMC	start	48	821254	71011	639.049598
VSMC	start	49	112827	71007	122.846591
VSMC	start	50	95923	71006	111.644519
VSMC	start	51	1051870	71004	676.054085
VSMC	start	52	121284	70996	112.862922
VSMC	start	53	101339	70994	106.853354
VSMC	start	54	905558	70992	654.101700
VSMC	start	55	105924	70991	119.954785
VSMC	start	56	100159	70989	103.125017
VSMC	start	57	1113763	70988	650.247777
VSMC	start	58	136943	70984	129.502785
VSMC	start	59	126586	70981	100.981871
VSMC	start	60	1192405	70980	716.181884
VSMC	start	61	123017	70980	138.794819
VSMC	start	62	132087	70978	110.085476
VSMC	start	63	1065296	70973	687.889130
VSMC	start	64	128461	70970	120.142254
VSMC	start	65	93684	70966	114.912676
VSMC	start	66	858511	70960	663.684306
VSMC	start	67	131926	70953	140.850015
VSMC	start	68	107724	70951	101.155406
VSMC	start	69	1205603	70947	722.251642
VSMC	start	70	155275	70943	123.805815
VSMC	start	71	128829	70940	106.121460
VSMC	start	72	1008020	70938	693.526811
VSMC	start	73	152057	70931	143.603343
VSMC	start	74	100845	70926	117.582772
VSMC	start	75	982368	70920	763.566038
VSMC	start	76	125158	70917	137.883944
VSMC	start	77	97107	70912	106.740917
VSMC	start	78	912939	70910	715.545416
VSMC	start	79	125400	70904	118.365883
VSMC	start	80	99860	70902	101.477012
VSMC	start	81	829283	70901	739.728538
VSMC	start	82	110494	70898	124.719054
VSMC	start	83	115647	70898	115.111868
VSMC	start	84	1088351	70892	748.694764
VSMC	start	85	154288	70888	138.491326
VSMC	start	86	121737	70887	103.379970
VSMC	start	87	1122304	70881	698.873884
VSMC	start	88	132054	70880	126.112612
VSMC	start	89	113610	70876	91.308624
VSMC	start	90	1374190	70871	757.685340
VSMC	start	91	139295	70867	154.829544
VSMC	start	92	111989	70865	115.276149
VSMC	start	93	997062	70860	698.904751
VSMC	start	94	143704	70851	142.883130
VSMC	start	95	113682	70848	100.230521
VSMC	start	96	984514	70845	725.577467
VSMC	start	97	167284	70843	125.915180
VSMC	start	98	104615	70838	95.530319
VSMC	start	99	1063421	70832	750.078741
VSMC	start	100	152255	70828	134.048185
VSMC	start	101	121202	70826	99.846901
VSMC	start	102	919459	70821	750.449805
VSMC	start	103	132025	70818	130.918539
VSMC	start	104	101858	70816	103.303715
VSMC	start	105	1068388	70809	809.049696
VSMC	start	106	134064	70806	133.037088
VSMC	start	107	110145	70801	96.358367
VSMC	start	108	1119311	70794	772.532705
VSMC	start	109	153057	70790	136.570132
VSMC	start	110	108976	70786	116.112043
VSMC	start	111	1021021	70782	767.849213
VSMC	start	112	136708	70776	126.948898
VSMC	start	113	106920	70775	102.801317
VSMC	start	114	1014010	70774	772.663750
VSMC	start	115	129356	70769	125.778541
VSMC	start	116	103533	70761	99.556295
VSMC	start	117	938736	70757	775.103948
VSMC	start	118	128709	70754	146.646082
VSMC	start	119	105111	70751	97.517776
VSMC	start	120	987021	70743	774.388826
VSMC	start	121	149666	70740	157.752519
VSMC	start	122	117974	70735	97.038054
VSMC	start	123	956408	70733	782.841180
VSMC	start	124	128537	70732	150.935649
VSMC	start	125	121570	70728	112.094479
VSMC	start	126	1084477	70723	812.054674
VSMC	start	127	121603	70722	138.789699
VSMC	start	128	91601	70719	104.292940
VSMC	start	129	1145000	70709	813.841691
VSMC	start	130	147785	70705	137.150396
VSMC	start	131	95710	70702	103.339691
VSMC	start	132	1334413	70696	836.577579
VSMC	start	133	162114	70691	145.623507
VSMC	start	134	122570	70683	119.743009
VSMC	start	135	1119103	70678	797.210596
VSMC	start	136	110518	70671	114.027437
VSMC	start	137	100730	70666	105.615587
VSMC	start	138	1068068	70662	776.473356
VSMC	start	139	131652	70660	127.716069
VSMC	start	140	102422	70651	98.590023
VSMC	start	141	893374	70642	811.589992
VSMC	start	142	135602	70639	163.744090
VSMC	start	143	102309	70633	113.149175
VSMC	start	144	1058718	70623	854.644968
VSMC	start	145	155169	70619	145.776618
VSMC	start	146	116127	70609	104.965972
VSMC	start	147	1200530	70604	864.772347
VSMC	start	148	169714	70601	159.667986
VSMC	start	149	117468	70596	117.366570
VSMC	start	150	1073832	70592	903.298212
VSMC	stop	-150	1143066	71049	983.832649
VSMC	stop	-149	156988	71050	169.922470
VSMC	stop	-148	102170	71050	125.187616
VSMC	stop	-147	923493	71052	891.331034
VSMC	stop	-146	118022	71053	122.227517
VSMC	stop	-145	95692	71053	114.589031
VSMC	stop	-144	1019573	71055	911.482542
VSMC	stop	-143	142610	71057	118.789655
VSMC	stop	-142	98558	71059	106.271476
VSMC	stop	-141	857552	71061	834.812880
VSMC	stop	-140	115784	71061	127.996385
VSMC	stop	-139	108778	71061	113.017012
VSMC	stop	-138	827854	71062	836.075008
VSMC	stop	-137	109501	71063	120.285451
VSMC	stop	-136	102673	71064	119.740066
VSMC	stop	-135	925383	71064	859.204698
VSMC	stop	-134	127936	71064	120.851501
VSMC	stop	-133	89216	71067	113.698277
VSMC	stop	-132	869512	71069	850.080239
VSMC	stop	-131	105970	71070	135.224692
VSMC	stop	-130	79007	71070	103.140217
VSMC	stop	-129	878531	71072	823.838306
VSMC	stop	-128	113651	71074	123.755085
VSMC	stop	-127	88638	71075	116.752085
VSMC	stop	-126	900541	71076	866.643500
VSMC	stop	-125	124061	71077	126.440767
VSMC	stop	-124	104232	71077	104.719177
VSMC	stop	-123	1016358	71082	820.672806
VSMC	stop	-122	120472	71082	125.088081
VSMC	stop	-121	101137	71083	107.459742
VSMC	stop	-120	915342	71083	864.107478
VSMC	stop	-119	123329	71084	114.244173
VSMC	stop	-118	99753	71084	96.642761
VSMC	stop	-117	1062530	71084	795.291867
VSMC	stop	-116	130488	71085	122.055434
VSMC	stop	-115	106522	71086	102.263525
VSMC	stop	-114	923959	71087	822.449631
VSMC	stop	-113	127257	71088	119.773093
VSMC	stop	-112	103563	71089	98.099982
VSMC	stop	-111	994864	71090	791.274724
VSMC	stop	-110	114734	71090	111.081722
VSMC	stop	-109	114324	71091	108.251120
VSMC	stop	-108	919889	71091	799.713385
VSMC	stop	-107	124116	71092	139.824207
VSMC	stop	-106	110910	71093	106.075133
VSMC	stop	-105	844073	71095	807.153044
VSMC	stop	-104	105984	71095	128.919223
VSMC	stop	-103	106808	71096	93.519414
VSMC	stop	-102	833786	71096	808.854781
VSMC	stop	-101	121664	71097	134.793123
VSMC	stop	-100	100072	71098	111.708491
VSMC	stop	-99	917025	71099	815.482422
VSMC	stop	-98	109960	71099	116.087768
VSMC	stop	-97	128301	71100	98.639634
VSMC	stop	-96	950597	71101	819.128212
VSMC	stop	-95	135165	71102	110.141751
VSMC	stop	-94	108605	71103	110.389202
VSMC	stop	-93	924277	71106	841.054097
VSMC	stop	-92	116673	71107	123.054610
VSMC	stop	-91	102070	71107	98.050103
VSMC	stop	-90	933132	71107	831.734261
VSMC	stop	-89	143906	71107	111.944191
VSMC	stop	-88	128432	71107	99.146198
VSMC	stop	-87	1512450	71107	852.780922
VSMC	stop	-86	135271	71107	120.110152
VSMC	stop	-85	98395	71107	97.306954
VSMC	stop	-84	1224122	71109	815.480434
VSMC	stop	-83	122883	71109	113.278554
VSMC	stop	-82	127916	71109	101.094663
VSMC	stop	-81	1099682	71110	856.823472
VSMC	stop	-80	135755	71110	108.034296
VSMC	stop	-79	100600	71110	92.586565
VSMC	stop	-78	887544	71110	836.442202
VSMC	stop	-77	126695	71110	142.908662
VSMC	stop	-76	103719	71110	106.666664
VSMC	stop	-75	931485	71111	820.540890
VSMC	stop	-74	114845	71112	110.868566
VSMC	stop	-73	98468	71113	109.065871
VSMC	stop	-72	986684	71114	849.452001
VSMC	stop	-71	120917	71114	114.067225
VSMC	stop	-70	100997	71114	102.454342
VSMC	stop	-69	820436	71114	805.257079
VSMC	stop	-68	106459	71114	117.598101
VSMC	stop	-67	95095	71114	112.539623
VSMC	stop	-66	906999	71115	840.673791
VSMC	stop	-65	116553	71115	122.511193
VSMC	stop	-64	115555	71115	112.102325
VSMC	stop	-63	904766	71116	852.423975
VSMC	stop	-62	138617	71116	110.775460
VSMC	stop	-61	113486	71116	101.383241
VSMC	stop	-60	896690	71116	855.044970
VSMC	stop	-59	132658	71116	117.361707
VSMC	stop	-58	100467	71116	101.613558
VSMC	stop	-57	991805	71116	786.294532
VSMC	stop	-56	133327	71116	125.051674
VSMC	stop	-55	90734	71116	103.825496
VSMC	stop	-54	895423	71116	838.192031
VSMC	stop	-53	112453	71116	110.936508
VSMC	stop	-52	91156	71116	98.774802
VSMC	stop	-51	785456	71116	765.175091
VSMC	stop	-50	105884	71116	122.818672
VSMC	stop	-49	97299	71116	104.540870
VSMC	stop	-48	795243	71116	746.860229
VSMC	stop	-47	101253	71116	115.500560
VSMC	stop	-46	95012	71116	101.991687
VSMC	stop	-45	845096	71116	782.542961
VSMC	stop	-44	136507	71116	112.328774
VSMC	stop	-43	112706	71116	105.861884
VSMC	stop	-42	927622	71116	751.399653
VSMC	stop	-41	108007	71116	124.568865
VSMC	stop	-40	98896	71116	96.233280
VSMC	stop	-39	874580	71116	770.757021
VSMC	stop	-38	115747	71116	104.051851
VSMC	stop	-37	98612	71116	103.886389
VSMC	stop	-36	1014934	71116	830.602978
VSMC	stop	-35	124605	71116	119.619524
VSMC	stop	-34	119467	71116	117.554389
VSMC	stop	-33	1010790	71116	940.945626
VSMC	stop	-32	156498	71116	141.762365
VSMC	stop	-31	132742	71116	111.327827
VSMC	stop	-30	1190492	71116	901.584646
VSMC	stop	-29	155459	71116	141.022512
VSMC	stop	-28	114230	71116	128.333707
VSMC	stop	-27	994206	71116	831.858099
VSMC	stop	-26	121421	71116	119.931522
VSMC	stop	-25	96833	71116	108.976304
VSMC	stop	-24	841257	71116	854.502526
VSMC	stop	-23	125695	71116	121.431902
VSMC	stop	-22	100024	71116	101.014167
VSMC	stop	-21	1160776	71116	818.127375
VSMC	stop	-20	130118	71116	119.350993
VSMC	stop	-19	127083	71116	117.194162
VSMC	stop	-18	917372	71116	857.168028
VSMC	stop	-17	118813	71116	146.885531
VSMC	stop	-16	102826	71116	123.990847
VSMC	stop	-15	1058303	71116	771.042319
VSMC	stop	-14	137536	71116	141.443474
VSMC	stop	-13	77138	71116	87.474932
VSMC	stop	-12	579388	71116	576.490520
VSMC	stop	-11	80877	71116	85.394387
VSMC	stop	-10	118254	71116	96.840161
VSMC	stop	-9	1640196	71116	1256.784895
VSMC	stop	-8	232208	71116	180.959962
VSMC	stop	-7	121591	71116	122.349969
VSMC	stop	-6	932801	71116	815.127543
VSMC	stop	-5	95679	71116	107.787686
VSMC	stop	-4	79993	71116	93.556384
VSMC	stop	-3	940374	71116	865.821594
VSMC	stop	-2	121228	71116	124.056460
VSMC	stop	-1	292906	71116	258.498703
VSMC	stop	0	7123550	71116	5556.925375
VSMC	stop	1	1214157	71116	725.093934
VSMC	stop	2	233398	71116	228.212213
VSMC	stop	3	184874	66242	177.899285
VSMC	stop	4	36641	66242	42.327453
VSMC	stop	5	32208	66241	42.416762
VSMC	stop	6	21540	65719	24.182416
VSMC	stop	7	40036	65691	43.169229
VSMC	stop	8	28820	65664	40.279394
VSMC	stop	9	19513	65655	21.027836
VSMC	stop	10	29784	65624	30.501771
VSMC	stop	11	28759	65617	34.279443
VSMC	stop	12	17091	65596	17.147515
VSMC	stop	13	21446	65574	39.525395
VSMC	stop	14	33590	65555	35.728245
VSMC	stop	15	19268	65538	27.242806
VSMC	stop	16	21807	65525	30.499655
VSMC	stop	17	16476	65510	28.856565
VSMC	stop	18	15643	65492	22.394811
VSMC	stop	19	17084	65476	26.475305
VSMC	stop	20	16215	65452	18.082701
VSMC	stop	21	11643	65414	16.690189
VSMC	stop	22	15318	65384	38.208329
VSMC	stop	23	16781	65347	33.351192
VSMC	stop	24	11288	65292	18.537980
VSMC	stop	25	15842	65243	19.061433
VSMC	stop	26	15042	65208	30.405676
VSMC	stop	27	12685	65176	15.679298
VSMC	stop	28	16685	65148	22.607530
VSMC	stop	29	13064	65116	30.803186
VSMC	stop	30	10135	65095	19.236673
VSMC	stop	31	12557	65072	25.046640
VSMC	stop	32	16548	65029	21.012220
VSMC	stop	33	9007	65002	18.622189
VSMC	stop	34	13390	64974	25.528845
VSMC	stop	35	13578	64944	22.379035
VSMC	stop	36	8501	64905	22.939942
VSMC	stop	37	14427	64871	31.356178
VSMC	stop	38	16896	64812	20.045883
VSMC	stop	39	13985	64778	31.092297
VSMC	stop	40	20663	64738	42.180760
VSMC	stop	41	14622	64673	35.156667
VSMC	stop	42	16514	64633	14.701748
VSMC	stop	43	20765	64568	22.763609
VSMC	stop	44	15468	64502	33.695908
VSMC	stop	45	36405	64445	16.437348
VSMC	stop	46	17815	64400	35.964230
VSMC	stop	47	18338	64325	23.125407
VSMC	stop	48	14496	64275	11.727525
VSMC	stop	49	17557	64216	28.237101
VSMC	stop	50	15652	64142	33.403840
